id,contrat_id,client_id,date_emission,date_echeance,montant_brut,montant_net,statut,date_encaissement
PRM01552,POL0115,CLT031,2025-08-08,2025-09-08,556,528,encaissée,2025-08-14
PRM01553,POL0115,CLT031,2025-09-08,2025-10-08,556,528,encaissée,2025-09-19
PRM01554,POL0115,CLT031,2025-10-08,2025-11-08,556,528,encaissée,2025-10-20
PRM01555,POL0115,CLT031,2025-11-08,2025-12-08,556,528,encaissée,2025-11-16
PRM01556,POL0115,CLT031,2025-12-08,2026-01-08,556,528,encaissée,2025-12-20
PRM01557,POL0115,CLT031,2026-01-08,2026-02-08,556,528,encaissée,2026-01-23
PRM01558,POL0115,CLT031,2026-02-08,2026-03-08,556,528,encaissée,2026-02-20
PRM01559,POL0115,CLT031,2026-03-08,2026-04-08,556,528,encaissée,2026-03-09
PRM01560,POL0115,CLT031,2026-04-08,2026-05-08,556,528,encaissée,2026-04-16
PRM01561,POL0116,CLT031,2025-06-17,2025-07-17,1173,1114,encaissée,2025-06-19
PRM01562,POL0116,CLT031,2025-07-17,2025-08-17,1173,1114,encaissée,2025-07-26
PRM01563,POL0116,CLT031,2025-08-17,2025-09-17,1173,1114,encaissée,2025-08-31
PRM01564,POL0116,CLT031,2025-09-17,2025-10-17,1173,1114,encaissée,2025-09-29
PRM01565,POL0116,CLT031,2025-10-17,2025-11-17,1173,1114,encaissée,2025-10-30
PRM01566,POL0116,CLT031,2025-11-17,2025-12-17,1173,1114,encaissée,2025-11-28
PRM01567,POL0116,CLT031,2025-12-17,2026-01-17,1173,1114,encaissée,2025-12-28
PRM01568,POL0116,CLT031,2026-01-17,2026-02-17,1173,1114,encaissée,2026-02-01
PRM01569,POL0116,CLT031,2026-02-17,2026-03-17,1173,1114,encaissée,2026-02-28
PRM01570,POL0116,CLT031,2026-03-17,2026-04-17,1173,1114,encaissée,2026-03-21
PRM01571,POL0116,CLT031,2026-04-17,2026-05-17,1173,1114,encaissée,2026-04-23
PRM01572,POL0117,CLT031,2024-07-08,2024-08-08,785,746,encaissée,2024-07-23
PRM01573,POL0117,CLT031,2024-08-08,2024-09-08,785,746,encaissée,2024-08-16
PRM01574,POL0117,CLT031,2024-09-08,2024-10-08,785,746,encaissée,2024-09-18
PRM01575,POL0117,CLT031,2024-10-08,2024-11-08,785,746,encaissée,2024-10-15
PRM01576,POL0117,CLT031,2024-11-08,2024-12-08,785,746,encaissée,2024-11-18
PRM01577,POL0117,CLT031,2024-12-08,2025-01-08,785,746,encaissée,2024-12-16
PRM01578,POL0117,CLT031,2025-01-08,2025-02-08,785,746,encaissée,2025-01-22
PRM01579,POL0117,CLT031,2025-02-08,2025-03-08,785,746,encaissée,2025-02-15
PRM01580,POL0117,CLT031,2025-03-08,2025-04-08,785,746,encaissée,2025-03-11
PRM01581,POL0117,CLT031,2025-04-08,2025-05-08,785,746,encaissée,2025-04-14
PRM01582,POL0117,CLT031,2025-05-08,2025-06-08,785,746,encaissée,2025-05-19
PRM01583,POL0117,CLT031,2025-06-08,2025-07-08,785,746,encaissée,2025-06-22
PRM01584,POL0117,CLT031,2025-07-08,2025-08-08,785,746,encaissée,2025-07-10
PRM01585,POL0117,CLT031,2025-08-08,2025-09-08,785,746,encaissée,2025-08-23
PRM01586,POL0117,CLT031,2025-09-08,2025-10-08,785,746,encaissée,2025-09-13
PRM01587,POL0117,CLT031,2025-10-08,2025-11-08,785,746,encaissée,2025-10-16
PRM01588,POL0117,CLT031,2025-11-08,2025-12-08,785,746,encaissée,2025-11-12
PRM01589,POL0117,CLT031,2025-12-08,2026-01-08,785,746,encaissée,2025-12-10
PRM01590,POL0117,CLT031,2026-01-08,2026-02-08,785,746,encaissée,2026-01-12
PRM01591,POL0117,CLT031,2026-02-08,2026-03-08,785,746,encaissée,2026-02-14
PRM01592,POL0117,CLT031,2026-03-08,2026-04-08,785,746,encaissée,2026-03-17
PRM01593,POL0117,CLT031,2026-04-08,2026-05-08,785,746,encaissée,2026-04-11
PRM01594,POL0118,CLT032,2025-08-16,2025-09-16,980,931,encaissée,2025-08-17
PRM01595,POL0118,CLT032,2025-09-16,2025-10-16,980,931,encaissée,2025-09-22
PRM01596,POL0118,CLT032,2025-10-16,2025-11-16,980,931,encaissée,2025-10-20
PRM01597,POL0118,CLT032,2025-11-16,2025-12-16,980,931,encaissée,2025-12-01
PRM01598,POL0118,CLT032,2025-12-16,2026-01-16,980,931,encaissée,2025-12-31
PRM01599,POL0118,CLT032,2026-01-16,2026-02-16,980,931,encaissée,2026-01-18
PRM01600,POL0118,CLT032,2026-02-16,2026-03-16,980,931,encaissée,2026-02-27
PRM01601,POL0118,CLT032,2026-03-16,2026-04-16,980,931,encaissée,2026-03-17
PRM01602,POL0118,CLT032,2026-04-16,2026-05-16,980,931,encaissée,2026-04-27
PRM01603,POL0119,CLT032,2024-07-11,2024-08-11,1315,1249,encaissée,2024-07-14
PRM01604,POL0119,CLT032,2024-08-11,2024-09-11,1315,1249,encaissée,2024-08-25
PRM01605,POL0119,CLT032,2024-09-11,2024-10-11,1315,1249,encaissée,2024-09-18
PRM01606,POL0119,CLT032,2024-10-11,2024-11-11,1315,1249,encaissée,2024-10-17
PRM01607,POL0119,CLT032,2024-11-11,2024-12-11,1315,1249,encaissée,2024-11-20
PRM01608,POL0119,CLT032,2024-12-11,2025-01-11,1315,1249,encaissée,2024-12-23
PRM01609,POL0119,CLT032,2025-01-11,2025-02-11,1315,1249,encaissée,2025-01-23
PRM01610,POL0119,CLT032,2025-02-11,2025-03-11,1315,1249,encaissée,2025-02-20
PRM01611,POL0119,CLT032,2025-03-11,2025-04-11,1315,1249,encaissée,2025-03-17
PRM01612,POL0119,CLT032,2025-04-11,2025-05-11,1315,1249,encaissée,2025-04-14
PRM01613,POL0119,CLT032,2025-05-11,2025-06-11,1315,1249,encaissée,2025-05-13
PRM01614,POL0119,CLT032,2025-06-11,2025-07-11,1315,1249,encaissée,2025-06-17
PRM01615,POL0119,CLT032,2025-07-11,2025-08-11,1315,1249,encaissée,2025-07-13
PRM01616,POL0119,CLT032,2025-08-11,2025-09-11,1315,1249,encaissée,2025-08-17
PRM01617,POL0119,CLT032,2025-09-11,2025-10-11,1315,1249,encaissée,2025-09-13
PRM01618,POL0119,CLT032,2025-10-11,2025-11-11,1315,1249,encaissée,2025-10-21
PRM01619,POL0119,CLT032,2025-11-11,2025-12-11,1315,1249,encaissée,2025-11-12
PRM01620,POL0119,CLT032,2025-12-11,2026-01-11,1315,1249,encaissée,2025-12-15
PRM01621,POL0119,CLT032,2026-01-11,2026-02-11,1315,1249,encaissée,2026-01-22
PRM01622,POL0119,CLT032,2026-02-11,2026-03-11,1315,1249,encaissée,2026-02-16
PRM01623,POL0119,CLT032,2026-03-11,2026-04-11,1315,1249,encaissée,2026-03-20
PRM01624,POL0119,CLT032,2026-04-11,2026-05-11,1315,1249,encaissée,2026-04-24
PRM01625,POL0120,CLT032,2025-04-23,2025-05-23,1022,971,encaissée,2025-04-30
PRM01626,POL0120,CLT032,2025-05-23,2025-06-23,1022,971,encaissée,2025-05-28
PRM01627,POL0120,CLT032,2025-06-23,2025-07-23,1022,971,encaissée,2025-07-05
PRM01628,POL0120,CLT032,2025-07-23,2025-08-23,1022,971,encaissée,2025-08-04
PRM01629,POL0120,CLT032,2025-08-23,2025-09-23,1022,971,encaissée,2025-08-28
PRM01630,POL0120,CLT032,2025-09-23,2025-10-23,1022,971,encaissée,2025-09-25
PRM01631,POL0120,CLT032,2025-10-23,2025-11-23,1022,971,encaissée,2025-11-01
PRM01632,POL0120,CLT032,2025-11-23,2025-12-23,1022,971,encaissée,2025-12-05
PRM01633,POL0120,CLT032,2025-12-23,2026-01-23,1022,971,encaissée,2026-01-02
PRM01634,POL0120,CLT032,2026-01-23,2026-02-23,1022,971,encaissée,2026-02-01
PRM01635,POL0120,CLT032,2026-02-23,2026-03-23,1022,971,encaissée,2026-02-27
PRM01636,POL0120,CLT032,2026-03-23,2026-04-23,1022,971,encaissée,2026-03-27
PRM01637,POL0120,CLT032,2026-04-23,2026-05-23,1022,971,encaissée,2026-05-07
PRM01638,POL0121,CLT032,2025-04-12,2025-05-12,1118,1062,encaissée,2025-04-20
PRM01639,POL0121,CLT032,2025-05-12,2025-06-12,1118,1062,encaissée,2025-05-25
PRM01640,POL0121,CLT032,2025-06-12,2025-07-12,1118,1062,encaissée,2025-06-16
PRM01641,POL0121,CLT032,2025-07-12,2025-08-12,1118,1062,encaissée,2025-07-23
PRM01642,POL0121,CLT032,2025-08-12,2025-09-12,1118,1062,encaissée,2025-08-24
PRM01643,POL0121,CLT032,2025-09-12,2025-10-12,1118,1062,encaissée,2025-09-14
PRM01644,POL0121,CLT032,2025-10-12,2025-11-12,1118,1062,encaissée,2025-10-18
PRM01645,POL0121,CLT032,2025-11-12,2025-12-12,1118,1062,encaissée,2025-11-19
PRM01646,POL0121,CLT032,2025-12-12,2026-01-12,1118,1062,encaissée,2025-12-22
PRM01647,POL0121,CLT032,2026-01-12,2026-02-12,1118,1062,encaissée,2026-01-27
PRM01648,POL0121,CLT032,2026-02-12,2026-03-12,1118,1062,encaissée,2026-02-20
PRM01649,POL0121,CLT032,2026-03-12,2026-04-12,1118,1062,encaissée,2026-03-25
PRM01650,POL0121,CLT032,2026-04-12,2026-05-12,1118,1062,encaissée,2026-04-23
PRM01651,POL0122,CLT032,2024-12-19,2025-01-19,2082,1978,encaissée,2025-01-01
PRM01652,POL0122,CLT032,2025-01-19,2025-02-19,2082,1978,encaissée,2025-01-21
PRM01653,POL0122,CLT032,2025-02-19,2025-03-19,2082,1978,encaissée,2025-02-28
PRM01654,POL0122,CLT032,2025-03-19,2025-04-19,2082,1978,encaissée,2025-04-02
PRM01655,POL0122,CLT032,2025-04-19,2025-05-19,2082,1978,encaissée,2025-04-24
PRM01656,POL0122,CLT032,2025-05-19,2025-06-19,2082,1978,encaissée,2025-05-30
PRM01657,POL0122,CLT032,2025-06-19,2025-07-19,2082,1978,encaissée,2025-07-01
PRM01658,POL0122,CLT032,2025-07-19,2025-08-19,2082,1978,encaissée,2025-07-31
PRM01659,POL0122,CLT032,2025-08-19,2025-09-19,2082,1978,encaissée,2025-08-21
PRM01660,POL0122,CLT032,2025-09-19,2025-10-19,2082,1978,encaissée,2025-09-23
PRM01661,POL0122,CLT032,2025-10-19,2025-11-19,2082,1978,encaissée,2025-11-02
PRM01662,POL0122,CLT032,2025-11-19,2025-12-19,2082,1978,encaissée,2025-12-02
PRM01663,POL0122,CLT032,2025-12-19,2026-01-19,2082,1978,encaissée,2025-12-30
PRM01664,POL0122,CLT032,2026-01-19,2026-02-19,2082,1978,encaissée,2026-01-20
PRM01665,POL0122,CLT032,2026-02-19,2026-03-19,2082,1978,encaissée,2026-02-22
PRM01666,POL0122,CLT032,2026-03-19,2026-04-19,2082,1978,encaissée,2026-04-01
PRM01667,POL0122,CLT032,2026-04-19,2026-05-19,2082,1978,encaissée,2026-04-25
PRM01668,POL0123,CLT032,2025-06-20,2025-07-20,1810,1720,encaissée,2025-06-21
PRM01669,POL0123,CLT032,2025-07-20,2025-08-20,1810,1720,encaissée,2025-08-01
PRM01670,POL0123,CLT032,2025-08-20,2025-09-20,1810,1720,encaissée,2025-08-31
PRM01671,POL0123,CLT032,2025-09-20,2025-10-20,1810,1720,encaissée,2025-09-26
PRM01672,POL0123,CLT032,2025-10-20,2025-11-20,1810,1720,encaissée,2025-10-23
PRM01673,POL0123,CLT032,2025-11-20,2025-12-20,1810,1720,encaissée,2025-12-02
PRM01674,POL0123,CLT032,2025-12-20,2026-01-20,1810,1720,encaissée,2025-12-23
PRM01675,POL0123,CLT032,2026-01-20,2026-02-20,1810,1720,encaissée,2026-01-22
PRM01676,POL0123,CLT032,2026-02-20,2026-03-20,1810,1720,encaissée,2026-03-07
PRM01677,POL0123,CLT032,2026-03-20,2026-04-20,1810,1720,encaissée,2026-03-22
PRM01678,POL0123,CLT032,2026-04-20,2026-05-20,1810,1720,encaissée,2026-05-01
PRM01679,POL0124,CLT033,2025-09-09,2025-10-09,1124,1068,encaissée,2025-09-15
PRM01680,POL0124,CLT033,2025-10-09,2025-11-09,1124,1068,encaissée,2025-10-12
PRM01681,POL0124,CLT033,2025-11-09,2025-12-09,1124,1068,encaissée,2025-11-21
PRM01682,POL0124,CLT033,2025-12-09,2026-01-09,1124,1068,encaissée,2025-12-16
PRM01683,POL0124,CLT033,2026-01-09,2026-02-09,1124,1068,encaissée,2026-01-12
PRM01684,POL0124,CLT033,2026-02-09,2026-03-09,1124,1068,encaissée,2026-02-17
PRM01685,POL0124,CLT033,2026-03-09,2026-04-09,1124,1068,encaissée,2026-03-12
PRM01686,POL0124,CLT033,2026-04-09,2026-05-09,1124,1068,encaissée,2026-04-18
PRM01687,POL0125,CLT033,2024-06-11,2024-07-11,1047,995,encaissée,2024-06-17
PRM01688,POL0125,CLT033,2024-07-11,2024-08-11,1047,995,encaissée,2024-07-16
PRM01689,POL0125,CLT033,2024-08-11,2024-09-11,1047,995,encaissée,2024-08-21
PRM01690,POL0125,CLT033,2024-09-11,2024-10-11,1047,995,encaissée,2024-09-12
PRM01691,POL0125,CLT033,2024-10-11,2024-11-11,1047,995,encaissée,2024-10-13
PRM01692,POL0125,CLT033,2024-11-11,2024-12-11,1047,995,encaissée,2024-11-16
PRM01693,POL0125,CLT033,2024-12-11,2025-01-11,1047,995,encaissée,2024-12-26
PRM01694,POL0125,CLT033,2025-01-11,2025-02-11,1047,995,encaissée,2025-01-14
PRM01695,POL0125,CLT033,2025-02-11,2025-03-11,1047,995,encaissée,2025-02-20
PRM01696,POL0125,CLT033,2025-03-11,2025-04-11,1047,995,encaissée,2025-03-19
PRM01697,POL0125,CLT033,2025-04-11,2025-05-11,1047,995,encaissée,2025-04-17
PRM01698,POL0125,CLT033,2025-05-11,2025-06-11,1047,995,encaissée,2025-05-20
PRM01699,POL0125,CLT033,2025-06-11,2025-07-11,1047,995,encaissée,2025-06-16
PRM01700,POL0125,CLT033,2025-07-11,2025-08-11,1047,995,encaissée,2025-07-22
PRM01701,POL0125,CLT033,2025-08-11,2025-09-11,1047,995,encaissée,2025-08-12
PRM01702,POL0125,CLT033,2025-09-11,2025-10-11,1047,995,encaissée,2025-09-18
PRM01703,POL0125,CLT033,2025-10-11,2025-11-11,1047,995,encaissée,2025-10-23
PRM01704,POL0125,CLT033,2025-11-11,2025-12-11,1047,995,encaissée,2025-11-14
PRM01705,POL0125,CLT033,2025-12-11,2026-01-11,1047,995,encaissée,2025-12-13
PRM01706,POL0125,CLT033,2026-01-11,2026-02-11,1047,995,encaissée,2026-01-20
PRM01707,POL0125,CLT033,2026-02-11,2026-03-11,1047,995,encaissée,2026-02-13
PRM01708,POL0125,CLT033,2026-03-11,2026-04-11,1047,995,encaissée,2026-03-15
PRM01709,POL0125,CLT033,2026-04-11,2026-05-11,1047,995,encaissée,2026-04-12
PRM01710,POL0126,CLT033,2026-01-21,2026-02-21,1707,1622,encaissée,2026-02-01
PRM01711,POL0126,CLT033,2026-02-21,2026-03-21,1707,1622,encaissée,2026-03-06
PRM01712,POL0126,CLT033,2026-03-21,2026-04-21,1707,1622,encaissée,2026-03-31
PRM01713,POL0126,CLT033,2026-04-21,2026-05-21,1707,1622,encaissée,2026-05-02
PRM01714,POL0127,CLT034,2025-12-10,2026-01-10,776,737,encaissée,2025-12-18
PRM01715,POL0127,CLT034,2026-01-10,2026-02-10,776,737,encaissée,2026-01-18
PRM01716,POL0127,CLT034,2026-02-10,2026-03-10,776,737,encaissée,2026-02-14
PRM01717,POL0127,CLT034,2026-03-10,2026-04-10,776,737,encaissée,2026-03-23
PRM01718,POL0127,CLT034,2026-04-10,2026-05-10,776,737,encaissée,2026-04-22
PRM01719,POL0128,CLT034,2024-07-02,2024-08-02,1658,1575,encaissée,2024-07-04
PRM01720,POL0128,CLT034,2024-08-02,2024-09-02,1658,1575,encaissée,2024-08-03
PRM01721,POL0128,CLT034,2024-09-02,2024-10-02,1658,1575,encaissée,2024-09-08
PRM01722,POL0128,CLT034,2024-10-02,2024-11-02,1658,1575,encaissée,2024-10-07
PRM01723,POL0128,CLT034,2024-11-02,2024-12-02,1658,1575,encaissée,2024-11-09
PRM01724,POL0128,CLT034,2024-12-02,2025-01-02,1658,1575,encaissée,2024-12-17
PRM01725,POL0128,CLT034,2025-01-02,2025-02-02,1658,1575,encaissée,2025-01-04
PRM01726,POL0128,CLT034,2025-02-02,2025-03-02,1658,1575,encaissée,2025-02-11
PRM01727,POL0128,CLT034,2025-03-02,2025-04-02,1658,1575,encaissée,2025-03-10
PRM01728,POL0128,CLT034,2025-04-02,2025-05-02,1658,1575,encaissée,2025-04-09
PRM01729,POL0128,CLT034,2025-05-02,2025-06-02,1658,1575,encaissée,2025-05-11
PRM01730,POL0128,CLT034,2025-06-02,2025-07-02,1658,1575,encaissée,2025-06-17
PRM01731,POL0128,CLT034,2025-07-02,2025-08-02,1658,1575,encaissée,2025-07-13
PRM01732,POL0128,CLT034,2025-08-02,2025-09-02,1658,1575,encaissée,2025-08-11
PRM01733,POL0128,CLT034,2025-09-02,2025-10-02,1658,1575,encaissée,2025-09-11
PRM01734,POL0128,CLT034,2025-10-02,2025-11-02,1658,1575,encaissée,2025-10-15
PRM01735,POL0128,CLT034,2025-11-02,2025-12-02,1658,1575,encaissée,2025-11-07
PRM01736,POL0128,CLT034,2025-12-02,2026-01-02,1658,1575,encaissée,2025-12-09
PRM01737,POL0128,CLT034,2026-01-02,2026-02-02,1658,1575,encaissée,2026-01-16
PRM01738,POL0128,CLT034,2026-02-02,2026-03-02,1658,1575,encaissée,2026-02-17
PRM01739,POL0128,CLT034,2026-03-02,2026-04-02,1658,1575,encaissée,2026-03-06
PRM01740,POL0128,CLT034,2026-04-02,2026-05-02,1658,1575,encaissée,2026-04-07
PRM01741,POL0128,CLT034,2026-05-02,2026-06-02,1658,1575,encaissée,2026-05-04
PRM01742,POL0129,CLT034,2025-12-14,2026-01-14,360,342,encaissée,2025-12-21
PRM01743,POL0129,CLT034,2026-01-14,2026-02-14,360,342,encaissée,2026-01-18
PRM01744,POL0129,CLT034,2026-02-14,2026-03-14,360,342,encaissée,2026-02-25
PRM01745,POL0129,CLT034,2026-03-14,2026-04-14,360,342,encaissée,2026-03-26
PRM01746,POL0129,CLT034,2026-04-14,2026-05-14,360,342,encaissée,2026-04-16
PRM01747,POL0130,CLT034,2024-10-13,2024-11-13,1084,1030,encaissée,2024-10-27
PRM01748,POL0130,CLT034,2024-11-13,2024-12-13,1084,1030,encaissée,2024-11-19
PRM01749,POL0130,CLT034,2024-12-13,2025-01-13,1084,1030,encaissée,2024-12-27
PRM01750,POL0130,CLT034,2025-01-13,2025-02-13,1084,1030,encaissée,2025-01-20
PRM01751,POL0130,CLT034,2025-02-13,2025-03-13,1084,1030,encaissée,2025-02-16
PRM01752,POL0130,CLT034,2025-03-13,2025-04-13,1084,1030,encaissée,2025-03-23
PRM01753,POL0130,CLT034,2025-04-13,2025-05-13,1084,1030,encaissée,2025-04-19
PRM01754,POL0130,CLT034,2025-05-13,2025-06-13,1084,1030,encaissée,2025-05-16
PRM01755,POL0130,CLT034,2025-06-13,2025-07-13,1084,1030,encaissée,2025-06-24
PRM01756,POL0130,CLT034,2025-07-13,2025-08-13,1084,1030,encaissée,2025-07-24
PRM01757,POL0130,CLT034,2025-08-13,2025-09-13,1084,1030,encaissée,2025-08-16
PRM01758,POL0130,CLT034,2025-09-13,2025-10-13,1084,1030,encaissée,2025-09-14
PRM01759,POL0130,CLT034,2025-10-13,2025-11-13,1084,1030,encaissée,2025-10-23
PRM01760,POL0130,CLT034,2025-11-13,2025-12-13,1084,1030,encaissée,2025-11-23
PRM01761,POL0130,CLT034,2025-12-13,2026-01-13,1084,1030,encaissée,2025-12-17
PRM01762,POL0130,CLT034,2026-01-13,2026-02-13,1084,1030,encaissée,2026-01-17
PRM01763,POL0130,CLT034,2026-02-13,2026-03-13,1084,1030,encaissée,2026-02-23
PRM01764,POL0130,CLT034,2026-03-13,2026-04-13,1084,1030,encaissée,2026-03-20
PRM01765,POL0130,CLT034,2026-04-13,2026-05-13,1084,1030,encaissée,2026-04-15
PRM01766,POL0131,CLT034,2025-11-26,2025-12-26,1547,1470,encaissée,2025-12-07
PRM01767,POL0131,CLT034,2025-12-26,2026-01-26,1547,1470,encaissée,2026-01-09
PRM01768,POL0131,CLT034,2026-01-26,2026-02-26,1547,1470,encaissée,2026-02-09
PRM01769,POL0131,CLT034,2026-02-26,2026-03-26,1547,1470,encaissée,2026-03-01
PRM01770,POL0131,CLT034,2026-03-26,2026-04-26,1547,1470,encaissée,2026-04-06
PRM01771,POL0131,CLT034,2026-04-26,2026-05-26,1547,1470,encaissée,2026-05-11
PRM01772,POL0132,CLT034,2025-02-19,2025-03-19,1947,1850,encaissée,2025-02-24
PRM01773,POL0132,CLT034,2025-03-19,2025-04-19,1947,1850,encaissée,2025-03-26
PRM01774,POL0132,CLT034,2025-04-19,2025-05-19,1947,1850,encaissée,2025-04-24
PRM01775,POL0132,CLT034,2025-05-19,2025-06-19,1947,1850,encaissée,2025-05-29
PRM01776,POL0132,CLT034,2025-06-19,2025-07-19,1947,1850,encaissée,2025-06-25
PRM01777,POL0132,CLT034,2025-07-19,2025-08-19,1947,1850,encaissée,2025-07-31
PRM01778,POL0132,CLT034,2025-08-19,2025-09-19,1947,1850,encaissée,2025-09-01
PRM01779,POL0132,CLT034,2025-09-19,2025-10-19,1947,1850,encaissée,2025-09-22
PRM01780,POL0132,CLT034,2025-10-19,2025-11-19,1947,1850,encaissée,2025-10-22
PRM01781,POL0132,CLT034,2025-11-19,2025-12-19,1947,1850,encaissée,2025-11-21
PRM01782,POL0132,CLT034,2025-12-19,2026-01-19,1947,1850,encaissée,2026-01-01
PRM01783,POL0132,CLT034,2026-01-19,2026-02-19,1947,1850,encaissée,2026-01-26
PRM01784,POL0132,CLT034,2026-02-19,2026-03-19,1947,1850,encaissée,2026-03-01
PRM01785,POL0132,CLT034,2026-03-19,2026-04-19,1947,1850,encaissée,2026-03-29
PRM01786,POL0132,CLT034,2026-04-19,2026-05-19,1947,1850,encaissée,2026-04-21
PRM01787,POL0133,CLT035,2025-03-24,2025-04-24,965,917,encaissée,2025-04-08
PRM01788,POL0133,CLT035,2025-04-24,2025-05-24,965,917,encaissée,2025-05-07
PRM01789,POL0133,CLT035,2025-05-24,2025-06-24,965,917,encaissée,2025-06-02
PRM01790,POL0133,CLT035,2025-06-24,2025-07-24,965,917,encaissée,2025-06-26
PRM01791,POL0133,CLT035,2025-07-24,2025-08-24,965,917,encaissée,2025-08-02
PRM01792,POL0133,CLT035,2025-08-24,2025-09-24,965,917,encaissée,2025-09-04
PRM01793,POL0133,CLT035,2025-09-24,2025-10-24,965,917,encaissée,2025-10-06
PRM01794,POL0133,CLT035,2025-10-24,2025-11-24,965,917,encaissée,2025-11-03
PRM01795,POL0133,CLT035,2025-11-24,2025-12-24,965,917,encaissée,2025-12-02
PRM01796,POL0133,CLT035,2025-12-24,2026-01-24,965,917,encaissée,2026-01-05
PRM01797,POL0133,CLT035,2026-01-24,2026-02-24,965,917,encaissée,2026-02-08
PRM01798,POL0133,CLT035,2026-02-24,2026-03-24,965,917,encaissée,2026-03-10
PRM01799,POL0133,CLT035,2026-03-24,2026-04-24,965,917,encaissée,2026-03-30
PRM01800,POL0133,CLT035,2026-04-24,2026-05-24,965,917,encaissée,2026-05-02
PRM01801,POL0134,CLT035,2024-11-29,2024-12-29,2076,1972,encaissée,2024-12-11
PRM01802,POL0134,CLT035,2024-12-29,2025-01-29,2076,1972,encaissée,2025-01-07
PRM01803,POL0134,CLT035,2025-01-29,2025-03-01,2076,1972,encaissée,2025-02-09
PRM01804,POL0134,CLT035,2025-03-01,2025-04-01,2076,1972,encaissée,2025-03-05
PRM01805,POL0134,CLT035,2025-03-29,2025-04-29,2076,1972,encaissée,2025-04-06
PRM01806,POL0134,CLT035,2025-04-29,2025-05-29,2076,1972,encaissée,2025-05-06
PRM01807,POL0134,CLT035,2025-05-29,2025-06-29,2076,1972,encaissée,2025-06-06
PRM01808,POL0134,CLT035,2025-06-29,2025-07-29,2076,1972,encaissée,2025-07-12
PRM01809,POL0134,CLT035,2025-07-29,2025-08-29,2076,1972,encaissée,2025-08-12
PRM01810,POL0134,CLT035,2025-08-29,2025-09-29,2076,1972,encaissée,2025-08-31
PRM01811,POL0134,CLT035,2025-09-29,2025-10-29,2076,1972,encaissée,2025-10-12
PRM01812,POL0134,CLT035,2025-10-29,2025-11-29,2076,1972,encaissée,2025-11-06
PRM01813,POL0134,CLT035,2025-11-29,2025-12-29,2076,1972,encaissée,2025-12-08
PRM01814,POL0134,CLT035,2025-12-29,2026-01-29,2076,1972,encaissée,2026-01-05
PRM01815,POL0134,CLT035,2026-01-29,2026-03-01,2076,1972,encaissée,2026-02-08
PRM01816,POL0134,CLT035,2026-03-01,2026-04-01,2076,1972,encaissée,2026-03-05
PRM01817,POL0134,CLT035,2026-03-29,2026-04-29,2076,1972,encaissée,2026-04-06
PRM01818,POL0134,CLT035,2026-04-29,2026-05-29,2076,1972,encaissée,2026-05-02
PRM01819,POL0135,CLT035,2024-08-18,2024-09-18,1563,1485,encaissée,2024-08-30
PRM01820,POL0135,CLT035,2024-09-18,2024-10-18,1563,1485,encaissée,2024-09-19
PRM01821,POL0135,CLT035,2024-10-18,2024-11-18,1563,1485,encaissée,2024-11-02
PRM01822,POL0135,CLT035,2024-11-18,2024-12-18,1563,1485,encaissée,2024-11-24
PRM01823,POL0135,CLT035,2024-12-18,2025-01-18,1563,1485,encaissée,2025-01-02
PRM01824,POL0135,CLT035,2025-01-18,2025-02-18,1563,1485,encaissée,2025-01-22
PRM01825,POL0135,CLT035,2025-02-18,2025-03-18,1563,1485,encaissée,2025-02-24
PRM01826,POL0135,CLT035,2025-03-18,2025-04-18,1563,1485,encaissée,2025-03-20
PRM01827,POL0135,CLT035,2025-04-18,2025-05-18,1563,1485,encaissée,2025-04-24
PRM01828,POL0135,CLT035,2025-05-18,2025-06-18,1563,1485,encaissée,2025-05-20
PRM01829,POL0135,CLT035,2025-06-18,2025-07-18,1563,1485,encaissée,2025-06-28
PRM01830,POL0135,CLT035,2025-07-18,2025-08-18,1563,1485,encaissée,2025-07-22
PRM01831,POL0135,CLT035,2025-08-18,2025-09-18,1563,1485,encaissée,2025-08-19
PRM01832,POL0135,CLT035,2025-09-18,2025-10-18,1563,1485,encaissée,2025-09-29
PRM01833,POL0135,CLT035,2025-10-18,2025-11-18,1563,1485,encaissée,2025-10-21
PRM01834,POL0135,CLT035,2025-11-18,2025-12-18,1563,1485,encaissée,2025-11-24
PRM01835,POL0135,CLT035,2025-12-18,2026-01-18,1563,1485,encaissée,2026-01-02
PRM01836,POL0135,CLT035,2026-01-18,2026-02-18,1563,1485,encaissée,2026-01-22
PRM01837,POL0135,CLT035,2026-02-18,2026-03-18,1563,1485,encaissée,2026-03-01
PRM01838,POL0135,CLT035,2026-03-18,2026-04-18,1563,1485,encaissée,2026-03-25
PRM01839,POL0135,CLT035,2026-04-18,2026-05-18,1563,1485,encaissée,2026-04-28
